num,artist_id,artist_name,artist_mbtags,tempo,key,class
8048,ARG09R51187FB4D5C2,Bryan White,country,151.528,8.0,41
8049,ARMW52H1187B98C835,Betika_ Daouda,,179.99900000000002,7.0,35
8050,ARJPZSG1187FB3E985,John Holt,,171.597,0.0,43
8051,ARDE52X1187FB438CD,Billy Pilgrim,,137.296,2.0,2
8052,AR07VS41187FB37944,Mungo Jerry,uk,88.58,7.0,45
8053,ARB45GQ1187B98D2B4,DeGarmo & Key,christian rock,132.786,7.0,51
8054,AR7BMMV1187FB5B2D7,Robben Ford,jazz and blues,137.23,0.0,8
8055,ARNMWP51187FB3E963,Curtis Mayfield,funk,237.46599999999998,8.0,34
8056,ARZKUQI11F4C8467A5,Oscar Peterson Trio,,138.256,7.0,49
8057,AR2BG0R1187FB398C3,Dax Riggs,,75.452,8.0,45
8058,ARIVB351187B9B485E,Porno For Pyros,,194.69099999999997,0.0,56
8059,ARCHKD91187B9A0A42,The Ronettes,phil spector,114.04700000000001,7.0,37
8060,ARAO0RA1187FB587F2,My Little Airport,indie,92.975,2.0,60
8061,ARJJ8I01187FB4CE98,JosA(c)lito,,116.618,8.0,41
8062,ARWPYQI1187FB4D55A,Rick Astley,uk,150.112,8.0,49
8063,AR7PPJV1187FB397CC,The James Taylor Quartet,jazz and blues,106.552,0.0,52
8064,ARMHR011187B9A62B5,Joe Bataan,,87.46700000000001,10.0,40
8065,ARZIKR01187B98DF08,Joe Grushecky,,136.326,0.0,4
8066,ARWX7AO1187B9B91AA,Jose Luis Perales,,136.47799999999998,6.0,49
8067,AR1PCLK1187FB5BBFF,Angelo Badalamenti / Keira Knightley,soundtrack,123.79700000000001,1.0,8
8068,ARLAWDD1187FB48367,Carlos Vives,,132.358,9.0,3
8069,ARKFYS91187B98E58F,Jeff And Sheri Easter,,119.98299999999999,10.0,3
8070,ARBB58Y1187B9B621B,Bill & Gloria Gaither,,42.797,1.0,52
8071,AR6BUE51187B9B5D71,Markus,,130.023,5.0,53
8072,ARC8CQZ1187B98DECA,Jack Johnson,folk,241.81799999999998,0.0,59
8073,ARPDVPJ1187B9ADBE9,Usher Featuring The Nu Beginning,hip hop rnb and dance hall,118.09899999999999,5.0,44
8074,ARDY3451187B9A0226,Skeeter Davis,,102.117,0.0,18
8075,ARD842G1187B997376,Blue Rodeo,canadian,126.1,7.0,51
8076,ARUVPZF1187FB4880D,Charlie Louvin,,130.231,6.0,11
8077,ARAZCWP129462A97F1,Bob Marley & The Wailers,reggae,148.684,4.0,53
8078,ARXFY0N11C8A423D05,Juan Farcik,,124.969,9.0,55
8079,ARK7ZPW1187B99C170,Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,greek,111.64299999999999,2.0,46
8080,AR02PUA1187FB52574,Hoodfellas,,130.011,4.0,47
8081,ARIHI8H1187B9B0058,Jackie Edwards,,157.17700000000002,10.0,3
8082,ARJTZHH11F4C83C530,Carmen Y Laura,,125.45,7.0,41
8083,AR3QRJ91187B98E4C2,Jacques Dutronc,french,98.73299999999999,2.0,39
8084,ARGP7WY1187FB45464,Edmond Leung,cantopop,137.686,5.0,31
8085,ARS1OWB1187B99EEAD,New York Dolls,punk,110.056,7.0,11
8086,ARB4ROA1187B9ACAEC,Junior Reid,,165.46900000000002,1.0,59
8087,ARWVOHH1187FB5974B,Screamin' Jay Hawkins,classic pop and rock,63.263000000000005,6.0,24
8088,ARHY20W1187B9B8262,Steve Erquiaga,,141.70600000000002,2.0,16
8089,ARWIHGT1269FCCF034,The Shirrows,,123.491,0.0,4
8090,ARGXJRQ1241B9C5FDE,Charlie Khan,,140.197,9.0,3
8091,ARX8PZU1187B9AA7E2,Mighty Joe Young,,119.52,10.0,55
8092,ARJXZX41187B9B6A43,Dream Warriors,rock and indie,106.821,6.0,41
8093,AR7CCCC1187FB578FF,Don Gibson,american,81.832,9.0,50
8094,ARSG7NQ1187FB57482,Fall Out Boy,pop rock,160.109,2.0,19
8095,ARQVLQJ1187B98F11F,Mau Mau,,107.98299999999999,7.0,11
8096,ARBKMHZ11F4C843491,Dakis,,109.08,0.0,18
8097,AROC6N61187FB40B14,Steven Halpern,,134.53799999999998,5.0,44
8098,ARO2PB81187B98EB4A,Lari White,,137.002,7.0,10
8099,ARGKD4W1187B990E04,Brenda Lee,country,124.291,8.0,41
8100,ARHK7A51187FB411D8,Roy Rogers,,100.45100000000001,0.0,61
8101,ARKAUWC122988EDAD8,George Schuller,,103.022,7.0,41
8102,AR4CL6I11C8A4158B4,IMISKOUBRIA featuring Etsi De,,100.00299999999999,10.0,50
8103,ARW3V6T1187B9ACAC4,Miossec,,89.01299999999999,2.0,21
8104,ARXGVSB11F4C842CF3,Opals,,155.611,5.0,0
8105,AR60ZZX1187FB52E29,Capone-N-Noreaga feat. Busta Rhymes and Ron Browz,,201.49400000000003,0.0,14
8106,AR5TQ1T1187FB59492,Cornell Campbell,,141.257,10.0,57
8107,AR1OBRC1187FB59AD4,Behemoth,black metal,114.929,6.0,17
8108,ARFONKU11F4C8431CC,Dickies,,70.183,2.0,46
8109,ARVNGA71187FB3C107,Faith Hill,country pop,141.705,0.0,4
8110,AR3FE581187FB3F90A,DJ Clue / Fabolous Sport,hip hop rnb and dance hall,193.919,10.0,27
8111,ARH0Z131187B9B69E9,Kool Moe Dee,hip hop,107.022,6.0,9
8112,ARBEOHF1187B9B044D,Madonna,pop,127.999,10.0,15
8113,ARSS4Y41187B9B0AC6,Bobaflex,,93.03299999999999,10.0,26
8114,AR1OBRC1187FB59AD4,Behemoth,black metal,139.115,5.0,47
8115,ARNBIUE1187FB3E846,Benga,soul and reggae,87.46799999999999,10.0,40
8116,ARLLUSZ1187B98ACDC,Tha Liks,,160.267,0.0,28
8117,ARHPPJK1187B9AC897,Teenage Fanclub,rock and indie,116.23899999999999,6.0,41
8118,ARQ2PMX1187FB38D62,Hins Cheung,chinese,149.765,0.0,28
8119,ARQUFQK11F4C83C0D8,4 Skins,,90.787,9.0,26
8120,AR95F611187B99CE1C,Anita Kerr,,94.771,3.0,60
8121,AR8SRQ31187FB4D477,Ten Years After,,106.145,10.0,57
8122,ARMPRI31187FB4F7D9,Vangelis,greek,149.423,1.0,28
8123,ARTDQRC1187FB4EFD4,Black Eyed Peas,pop and chart,204.304,7.0,30
8124,ARORFIN1187FB3BE5C,Danielle Bollinger,,129.986,0.0,28
8125,ARF3GX71187FB3EB66,Martina McBride,country,40.384,10.0,58
8126,AR3KXHI1187FB3A8BF,Dora The Explorer,,141.961,7.0,17
8127,ARXRVY51187B99E98E,Jim Bryson,,97.431,5.0,23
8128,ARTPCQ41187B9AB42C,Adrenalin O.D.,punk,106.00200000000001,0.0,36
8129,AR6742W1187B989AA9,Joe Graves & The Diggers,,88.947,0.0,52
8130,ARTBFV61187FB3C250,Johnny Horton,country,104.28399999999999,9.0,26
8131,ARUJ5A41187FB3F5F1,U2,irish,94.838,9.0,33
8132,AR0GGKI1187FB391D5,Eddie,,160.089,8.0,5
8133,AR0GB821187B99FE96,Dean Evenson,,98.44200000000001,2.0,39
8134,ARQXGWX11F50C49BC7,Vincent Bruley,,134.028,6.0,10
8135,ARWC3XN1187B9A8D82,ZO2,,88.344,7.0,24
8136,AR9UPVA1187FB51260,Brent Lamb,,142.97799999999998,7.0,51
8137,ARFKYG51187FB4CE41,April Wine,,127.463,4.0,31
8138,ARNLE621187B98ECB5,Mannheim Steamroller,,96.00200000000001,6.0,48
8139,AR05IU31187B9B9A1A,Alex Ubago,,121.68700000000001,2.0,32
8140,ARRZQZE1241B9CBFBB,Arctique,,130.004,9.0,6
8141,ARSPQ0H1187B999944,Eric Burdon,classic pop and rock,149.52700000000002,10.0,6
8142,ARVJ6541187B9A4C3E,MAY=negarm,,147.91,10.0,55
8143,AR7Y8LR1187B991B6F,Jean Corti,,86.686,0.0,52
8144,ARKSZW81187B9B695D,Mariah Carey,whistle register,95.929,5.0,22
8145,ARBM57Q1187B9AF97C,James Horner,soundtrack,95.54299999999999,10.0,58
8146,ARN3X4T1187B99EA39,Jacky Cheung,chinese,169.898,4.0,13
8147,ARL3X871187B996C0C,Lacy J. Dalton,,96.616,1.0,61
8148,AR9K6SJ1187B989A32,Cassius Clay,,97.065,9.0,58
8149,AR9W3X91187FB3994C,Phil Collins,british,206.94099999999997,10.0,20
8150,ARZVTZN1187FB579D4,Jim Reeves,classic pop and rock,95.264,0.0,38
8151,ARXJSHW1187B9A2A52,Nestor Torres,,195.995,7.0,30
8152,ARODOO01187FB44F4A,The Baltimore Consort,,123.78399999999999,7.0,10
8153,ARQ76LG1187B9ACD84,Black Flag,hardcore punk,207.238,10.0,34
8154,ARHCZHQ12086C11407,Henri Rene And His Orchestra,,112.911,3.0,46
8155,AR0S0EO1187FB490BE,Disco D feat. Lola Damone & Helluva,,152.34,6.0,17
8156,ARA8O8L1187B9AD61D,Professor Longhair,,113.445,2.0,60
8157,AR0JPOG1187FB37383,Lyrics Born,,98.927,10.0,50
8158,AROWNZP1187FB3C028,Black Box,,118.834,9.0,6
8159,ART9G811187FB55F2D,Monika_ Wolfgang,,117.67399999999999,7.0,11
8160,ARGLOWN1187B99C06D,North Mississippi Allstars,blues,124.99600000000001,5.0,31
8161,ARL47TY11C8A416938,Time Factory,,160.017,9.0,3
8162,AROZNFA1187B99D367,John Digweed,house,127.995,10.0,6
8163,ARSPUJF1187B9A14B8,Death Cab for Cutie,indie rock,101.306,7.0,11
8164,AR40GSU1187FB3AA01,Neil Diamond,rock,164.359,0.0,14
8165,ARTE6AQ1187B9B2826,High Strung_ The,,120.944,9.0,6
8166,ARQXGWX11F50C49BC7,Vincent Bruley,,150.86700000000002,4.0,44
8167,AR00A6H1187FB5402A,The Meatmen,detroit,130.164,1.0,8
8168,AROKAO61187FB38105,Four Tet,uk,70.296,0.0,36
8169,AR0NQD81187FB3AD13,Gary Morris,,130.72,10.0,5
8170,ARDGFTD11F4C83C209,Dale Russ / Finn MacGinty,,190.605,7.0,1
8171,ARM9D241187FB4DB7D,Marygold,,93.90799999999999,7.0,48
8172,ARFKY7F1187FB3EFAC,Axe,,157.614,4.0,25
8173,ARWX7AO1187B9B91AA,Jose Luis Perales,,92.686,9.0,33
8174,ARD6L7O1187B995ADA,Dave Valentin,jazz,82.76299999999999,10.0,58
8175,ARYG6CU1187FB3852B,Milk Inc.,,130.00799999999998,3.0,21
8176,ARVXU2X1187B9AE6D8,Evanescence,alternative rock,91.37100000000001,0.0,38
8177,ARBY23A1187B9A82E4,Naseebo Lal,,144.076,9.0,15
8178,AR7QCFK1187B98D320,Joe Derrane_ Frankie Gavin_ Brian McGrath,,176.945,7.0,1
8179,ARYN8YT1187FB38396,Los Iracundos,,121.87799999999999,0.0,4
8180,ARN3X4T1187B99EA39,Jacky Cheung,chinese,91.999,4.0,22
8181,ARD7TVE1187B99BFB1,Casual,,92.78299999999999,10.0,58
8182,AR0VR1O1187B9A0F1F,Truckfighters,,148.363,10.0,27
8183,ARGUACZ1187FB3F35C,Connie Smith,,121.162,9.0,15
8184,ARKC83D1187B9AB367,Mark Lowry,,99.309,10.0,40
8185,ARHWO3N1187B98F196,Eugene McDaniels,,136.49200000000002,7.0,41
8186,ARH8B5X1187FB3B6C0,Skeletonwitch,black metal,206.93599999999998,4.0,25
8187,AR2KSTE1187FB57A36,Petra,,131.634,4.0,47
8188,ARSC6WR1187FB40B18,Peggy Lee,jazz,120.71600000000001,7.0,11
8189,ARZHUJU1187FB51176,Leigh Jones,,103.465,0.0,38
8190,ARZE0AG1187FB5BF61,The Five Stairsteps,,93.84700000000001,10.0,33
8191,AR6YDKV1187B989230,Roberto Torres,,161.345,5.0,47
8192,ARRXG5Y1187B9AA016,G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo,hip hop rnb and dance hall,94.91799999999999,10.0,26
8193,AREW7CO1187B9A1B0D,Onesidezero,,151.746,6.0,51
8194,AREWYHV1241B9C696D,Dictafone,,101.375,2.0,46
8195,ARW4AGO1187FB4F107,Jazz Gillum,,140.144,9.0,55
8196,ARM1ELZ1187FB49FC1,Lexie Mountain Boys,,80.002,10.0,40
8197,ART6QCS1187FB40CBD,Los AutA(c)nticos Decadentes,,88.505,9.0,26
8198,AR37XMN1187B9AC408,Lighthouse Family,classic pop and rock,90.70299999999999,2.0,39
8199,ARRT66G1187FB3DDF9,Freddie King,classic pop and rock,148.627,7.0,11
8200,ARSQDUN1187B98D7D7,EPMD,hip hop,200.265,1.0,62
8201,AR32JLC1187B9946AF,X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty,,130.421,5.0,47
8202,ARTE6AQ1187B9B2826,High Strung_ The,,155.524,0.0,62
8203,ARGA5RF1187FB5C7EB,Socialburn,,91.23100000000001,9.0,58
8204,AR91GW21187FB4F642,Roger Miller,,37.965,10.0,58
8205,ARAJRG51187B9B4BEF,Sal Mineo,,161.47,0.0,59
8206,AR8Q4RZ1187FB46BDC,T-Bone Walker,,87.056,1.0,52
8207,AR93K7R1187B9AC92A,Black Debbath,norwegian,84.15700000000001,4.0,54
8208,ARWXHRS1241B9C7A1E,Thomas Battenstein,,98.40100000000001,9.0,33
8209,ARPKATM1187B9B76E6,Hatebreed,,202.65,1.0,56
8210,ARSKDV01187B98A619,Confetti's,,119.955,1.0,36
8211,ARF3PG41187FB4B0B4,Dorothy Norwood,,101.111,5.0,54
8212,AROCBZZ11E2835D652,Small Faces,,123.381,2.0,42
8213,AR3N54Z119B86681C9,Vinylbase,,142.972,8.0,5
8214,ARU9Q5Q1187FB3D6EB,Bobby Hutcherson,,151.391,2.0,19
8215,ARZ1PTN1187B9967D9,Gene Autry,country,107.71799999999999,0.0,4
8216,ARXKRVF11E2835D266,Mr. De',,112.962,0.0,4
8217,ARV7J871187FB4F8B6,Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti,,37.42,2.0,38
8218,ARBB58Y1187B9B621B,Bill & Gloria Gaither,,152.606,2.0,2
8219,ARL6FF81187FB5A916,Panic! At The Disco,pop and chart,167.011,7.0,35
8220,ARFWZZD1187FB561F9,The Fureys,,120.083,1.0,18
8221,ARXJSHW1187B9A2A52,Nestor Torres,,122.985,5.0,23
8222,ARJSGPI1241B9C8855,Birmingham Jubilee Singers,,108.04899999999999,10.0,40
8223,ARYFXQ21187FB4DAEF,Poncho Sanchez,world,213.718,1.0,62
8224,ARUI8651187B9ACF52,John Cale,british,134.25799999999998,7.0,11
8225,ARIZLHQ1187B9A18C4,Eduardo Fernandez,,127.949,4.0,31
8226,ARHNCQ31187B9915DC,Los Cisnes,american,101.30799999999999,4.0,31
8227,AR358YS1187FB44A29,The Jordanaires,,100.32700000000001,0.0,8
8228,ARW2DG51187B9A170F,Ana Popovic,,177.362,8.0,30
8229,ARRESZG1187B9A3FBF,Les Hou-Lops,,96.177,0.0,36
8230,AR7AYQG1187B994B3F,Defari,,80.891,7.0,37
8231,ARMPQIE1187FB3D4EB,Bounty Killer,hip hop rnb and dance hall,159.798,0.0,28
8232,ARFCUN31187B9AD578,The Rolling Stones,british,104.50299999999999,9.0,15
8233,AR3KXHI1187FB3A8BF,Dora The Explorer,,105.01899999999999,10.0,50
8234,ARBB58Y1187B9B621B,Bill & Gloria Gaither,,145.907,2.0,2
8235,AR3TITY1187B99E790,Gyptian,hip hop rnb and dance hall,147.436,2.0,32
8236,ARA8O8L1187B9AD61D,Professor Longhair,,156.803,10.0,57
8237,ARU9KWP1187B98B2A7,Busdriver,hip hop rnb and dance hall,129.993,10.0,55
8238,AR4BDNG1187FB44870,Robert Palmer,uk,126.51299999999999,2.0,32
8239,ARQ3VBJ1187FB3FE55,Dario Marianelli,italian,162.487,7.0,10
8240,ARZ4UWR1187FB41898,Fastway,,134.819,9.0,55
8241,ARSKATF1187B98A622,Alain Turban,,116.086,3.0,42
8242,ARWD3OC1187FB3A666,Cut Copy,rock and indie,128.006,10.0,55
8243,ARHPPJK1187B9AC897,Teenage Fanclub,rock and indie,122.00200000000001,5.0,31
8244,ARHOCKY11E2835D7CB,Maire Brennan,,67.76,7.0,9
8245,ARO0R521187B98A2D1,2 Minutos,,103.54,7.0,48
8246,AREUUVW1187B99A697,Paul Stanley,heavy metal,140.172,5.0,31
8247,ARN0DMU1187FB5B63A,Daryl Hall & John Oates,,118.427,9.0,6
8248,ARFAKQ01187B990163,Georges Delerue,french,130.221,4.0,31
8249,AR74J3U1187FB5CDDB,Liam O'Flynn,,122.425,0.0,8
8250,ARPOPBQ11F4C83D36D,DJ Spinn,,240.5,1.0,56
8251,ARKN6PC1187B98A4D0,The California Cajun Orchestra,,201.578,7.0,35
8252,ARWVOHH1187FB5974B,Screamin' Jay Hawkins,classic pop and rock,116.01,10.0,55
8253,ARJJRZ41187FB4C856,Floor,,156.179,4.0,31
8254,ARF1FZV1187B98C928,Tiny Bradshaw,,106.565,0.0,18
8255,ARLLANI1187FB5116F,Simon Harris,,92.046,1.0,61
8256,ARJNQM51187FB54C55,Smut Peddlers,,116.63799999999999,10.0,3
8257,AREDL271187FB40F44,Soul Mekanik,,125.584,7.0,51
8258,ARDXWVZ1187B9B52F1,Michael Whalen,,163.12,0.0,59
8259,ARMI8BW1187FB57B2E,Kiss,,126.41799999999999,8.0,10
8260,ARTBHYK122988EFB03,LaWanda Page,,105.395,5.0,23
8261,AR8YV1I1187FB45D2B,Rory Block,folk,85.98100000000001,2.0,60
8262,ARG9CID1187B9AB010,Taking Back Sunday,rock and indie,147.745,7.0,41
8263,AR5GLIU1187FB4638A,Memphis Jug Band,,141.185,2.0,32
8264,ARHT0B11187B993CB3,Eddy Raven,american,118.704,9.0,3
8265,ARKIQSL1241B9C90C8,Fred Merpol,,101.954,7.0,41
8266,ARKSZW81187B9B695D,Mariah Carey Featuring Da Brat & JD,whistle register,95.13799999999999,4.0,22
8267,AR0S7TA1187FB4D024,Christina Aguilera,pop and chart,139.99,8.0,5
8268,ARVG1MI119B86678D4,X-tv,,141.946,4.0,0
8269,ARALUUG1187FB58696,Irma Thomas,classic pop and rock,131.0,3.0,2
8270,AR93K7R1187B9AC92A,Black Debbath,norwegian,128.64600000000002,8.0,51
8271,ARB8KZ11187B9A21ED,Steve Harvey,,71.229,10.0,58
8272,AR40GSU1187FB3AA01,Neil Diamond,rock,91.302,5.0,7
8273,ARVAWTX1187B9A9990,Antonis Remos,greek,116.82799999999999,2.0,21
8274,AR8L3QV1187FB4C0BB,Bruno Sanfilippo,,179.547,3.0,25
8275,ARNJVSL1187B99AFD4,2raumwohnung,german,124.023,7.0,10
8276,ARZWPWP1241B9CA793,Henry Mancini,american,118.719,5.0,23
8277,ARYJ6RP1187B9B3827,Cindy Morgan,,94.315,2.0,21
8278,AROZFLY11F50C4F54F,Rainforest Trio,,107.965,1.0,36
8279,ARP07GD1187B9B9DA4,Los Originales De San Juan,,123.335,4.0,44
8280,AR5ZJLK1187B9B3A8E,John D. Loudermilk,,177.09799999999998,9.0,27
8281,ARJ7KF01187B98D717,Coldplay,british,136.82,9.0,3
8282,ARI6WJS1187B9B2D7B,Deepface,,124.05,10.0,3
8283,ARKZJ301187FB521B2,Lily Allen,uk,116.95700000000001,5.0,22
8284,ARJVTRE1187B9959C0,Foghat,,114.831,5.0,31
8285,AR00A6H1187FB5402A,The Meatmen,detroit,193.361,2.0,14
8286,AR9JNFU1187B9B9868,Gal Costa,mpb,145.099,5.0,53
8287,ARW90Y31187B98FC7C,Pinchers,punk,92.01,10.0,33
8288,ARBS1OC1187FB44CAF,T.I.,hip hop rnb and dance hall,148.877,6.0,51
8289,ARK2P961187B9AD524,Britny Fox,,149.01,10.0,3
8290,ARRTJ3W1187B993212,Power Pill Fist,,138.387,5.0,44
8291,ARJW7KB1187FB47C36,Olivia Ruiz,star academy,104.0,8.0,41
8292,ARSG7NQ1187FB57482,Fall Out Boy,pop rock,155.03799999999998,4.0,0
8293,ARKOETA1187FB36CAB,Year of Desolation,,223.32299999999998,1.0,56
8294,ARVVZ6Q1187B98D05D,Olive,,135.111,5.0,0
8295,ARSCLMG1187FB3CEE4,HardNox,,144.03799999999998,2.0,19
8296,ARWSMNZ1269FCD10FC,Tim Hornsby,,150.655,1.0,4
8297,ARFONSP11F50C4D175,Michael Bloomfield,,121.21799999999999,7.0,41
8298,ARE9SYU1187B9B9838,Jerry Reed,,121.37100000000001,5.0,31
8299,ARZ1PTN1187B9967D9,Gene Autry,country,81.829,2.0,21
8300,ARI0AB01187B9B7D94,Les Brown,,140.97,1.0,43
8301,AR5U94U1187FB5CDCF,John Hammond,folk,95.434,5.0,7
8302,ARECPYG11C8A42B5BF,1. Futurologischer Congress,,146.036,0.0,43
8303,AREMPZY1187B9B8FF3,David Banner / Sky / Marcus,,87.03299999999999,7.0,9
8304,ARXSABJ1187FB3C336,Deftones,alternative metal,178.33900000000003,7.0,30
8305,ARD7DTC1187FB404DF,POLINA,,182.153,5.0,25
8306,ARBZHTB1187FB3A725,Aaron Watson,,138.471,7.0,51
8307,ARHR5BC1187B9AC348,Eagles Of Death Metal,dance and electronica,237.831,7.0,35
8308,ARX2R5A1187FB5B85B,Ann Nesby,,107.46600000000001,0.0,4
8309,ARWNGWU124207838D7,Peter Hunningale,,165.898,9.0,29
8310,AR5ZY7R1187B996302,The Continentals,,111.199,5.0,7
8311,AR7N7MI1187FB46935,Sade,uk,118.023,6.0,17
8312,AR3AIEI1187B992D8D,Marilyn Horne,american,59.863,10.0,50
8313,ARTTFAQ1187B98E4FA,Kiprich,,101.214,2.0,21
8314,AR6EVQA1187B9AA1DF,Cocoa Tea,,146.474,1.0,8
8315,ARJJKAA1187B9ADAF1,Rolfe Kent,,69.986,1.0,61
8316,ARWV0Q11187FB4CDCE,Arc Angels,,120.03200000000001,2.0,21
8317,AR0569B1187B9A4036,Mike Bloomfield,,167.553,3.0,47
8318,ARC0MTS1187FB44C21,Toots Thielemans,guitarist,121.971,5.0,53
8319,AR23C041187FB4D534,50 Cent,rap,92.649,6.0,45
8320,AR0JPOG1187FB37383,Lyrics Born,,151.05100000000002,8.0,5
8321,AR5U94U1187FB5CDCF,John Hammond,folk,130.99,4.0,53
8322,AR8BMEQ1187B9B4214,Pumpkin Buzzard,,111.00399999999999,0.0,18
8323,ARMFXPI1187B99717E,The London Theatre Orchestra,,166.925,5.0,13
8324,AR9696A1187FB550A1,Nicolas Bacchus,,83.574,0.0,52
8325,AR78ZID1187B9B31ED,Mikey Dread,classic pop and rock,137.746,5.0,53
8326,ARN4IYF1187FB49D76,Pagan Wanderer Lu,,140.247,0.0,28
8327,AR3793X1187FB50CB3,Chris Rea,rock,110.1,3.0,32
8328,AR051KA1187B98B2FF,Wilks,,94.99700000000001,6.0,45
8329,AR7KA5V1187FB44E6B,The Del McCoury Band,folk,106.21799999999999,5.0,53
8330,AR62MPO1187FB46421,David Benoit,,152.077,0.0,8
8331,AR1DLF21187FB3CBF0,4Him,,150.049,8.0,5
8332,ARF3GX71187FB3EB66,Martina McBride,country,131.07399999999998,0.0,43
8333,ARD5SR21187B9B5F4A,Irwin Goodman,finnish,189.997,2.0,59
8334,AR508LN1187B996F4E,Lole y Manuel,,85.47200000000001,6.0,45
8335,ARCP8YG1187B997D72,Claire Hamill,,124.94200000000001,9.0,15
8336,AR6OTKA1187B9B6697,32 Leaves,,137.951,10.0,57
8337,ARLNMEP11C8A41519E,Rockabye Baby!,,74.619,10.0,40
8338,ARJDR071187B98CBBB,Barbara Carr,,89.15700000000001,4.0,22
8339,ARY1QJF1187B98EF3F,Kathleen Madigan,,87.39200000000001,7.0,24
8340,ARYZQIU1187FB4BBF8,Louie Ramirez,,125.02799999999999,5.0,23
8341,AR05OJD1187B9B99A6,Ol' Dirty Bastard,wu-tang,90.473,7.0,45
8342,AR02IU11187FB513F2,Tito PuentA(c),jazz,112.566,1.0,39
8343,ARM5JLS1187FB3615B,Tammy Wynette,country,76.907,9.0,40
8344,AR7DFJP1187B992F13,Juana Molina,world,124.75399999999999,1.0,8
8345,AR7U5BZ1187B997FFC,Keep Of Kalessin,black metal,127.585,5.0,53
8346,ARFQTFS12086C14218,Orenda,,100.244,6.0,9
8347,ARI2JSK1187FB496EF,Nick Ingman,production music,133.369,2.0,16
8348,ARB3YS71187FB4E54E,Tomorrow,,127.18799999999999,7.0,51
8349,AR035N21187FB3938E,BT,trance,150.082,2.0,32
8350,AR78ZID1187B9B31ED,Mikey Dread,classic pop and rock,162.009,1.0,59
8351,AR3AIEI1187B992D8D,Marilyn Horne,american,109.257,9.0,5
8352,AR1N6N61187FB4E25E,Mongo Santamaria,,142.19799999999998,5.0,47
8353,ARCQQ3S1187B9A6D98,DJ Primo,,201.532,2.0,59
8354,ARYGXKQ11E2835CE3B,Styles P,hip hop rnb and dance hall,98.29899999999999,3.0,21
8355,ARROLGK1187FB5738D,The Advantage,,184.283,6.0,30
8356,AR19JS91187B98CB66,Captain Hollywood Project,electronic,150.014,7.0,17
8357,ARYR56R1187FB3DEEE,Pepe Romero,guitar,132.053,2.0,21
8358,ARH3TXI1187FB3A486,Kathy Troccoli,,79.744,7.0,9
8359,ARYLQVR11F50C4EFC2,Saman,,174.108,1.0,62
8360,ARODOO01187FB44F4A,The Baltimore Consort,,69.48899999999999,5.0,22
8361,ARIRCA31187FB58E84,The Maine,,130.031,0.0,43
8362,ARC39PE1187B9B2C01,Major Lazer,,127.87299999999999,1.0,18
8363,ARGVJPK1187B9909EA,Josh Groban,operatic pop,140.0,5.0,31
8364,ARNE16X1187B9B2DEE,Jimmy Cliff,reggae,83.712,5.0,22
8365,ARRC2JF1187B9B6A93,Bruce Rowland,,85.774,0.0,36
8366,ARIZODP1187B9AD272,Bryan Ferry,british,149.435,1.0,43
8367,ARV38Z81187B98E608,The Jets,ireland,97.243,10.0,33
8368,ARCLLH11187FB48DE0,Jimmie Vaughan,,128.713,10.0,15
8369,ARSW5F51187FB4CFC9,Alice In Chains,grunge,96.941,8.0,11
8370,ARQEPTZ1187FB4CD36,Toby Love,,90.681,9.0,26
8371,AR0RCMP1187FB3F427,Billie Jo Spears,,185.583,2.0,14
8372,ARTBFV61187FB3C250,Johnny Horton,country,179.31099999999998,9.0,29
8373,ARJFOC01187FB413A5,Delbert McClinton,,112.053,7.0,41
8374,ARCCRTI11F4C845308,White Heart,,104.52,5.0,54
8375,ARALEAC1187B9902A8,Rubyhorse,,129.909,7.0,51
8376,ARK8EHO1187B9B71D1,Shamen,electronic,83.49700000000001,4.0,22
8377,ARG5OIV1187B99329D,Camerata Brasil,,179.803,5.0,25
8378,ARCEEC91187B9AC4FB,Alexander O'Neal,soul and reggae,109.991,9.0,15
8379,ARNPPTH1187B9AD429,Jimmy Page,uk,184.456,2.0,56
8380,ARWJEOP1187B996538,Soul Ballet,smooth jazz,101.006,4.0,23
8381,ARRJ3UC1187FB579D7,Wyclef Jean featuring Prodigy of Mobb Deep,hip hop rnb and dance hall,196.04,2.0,56
8382,ARVJVFF1187B9B40D6,Al DiMeola,,141.50799999999998,2.0,19
8383,AR5T4YC1187FB5915E,Darwin's Waiting Room,,104.97200000000001,4.0,7
8384,ARC8CQZ1187B98DECA,Jack Johnson,folk,131.4,10.0,15
8385,ARGAWJY11F50C50904,Jane Winther,,90.556,7.0,9
8386,AROJVWY1187B9A826C,Mademoiselle Sane,,121.79700000000001,5.0,44
8387,ARMHR011187B9A62B5,El Barrio,,107.021,5.0,22
8388,AR4B1LP1187FB55C83,Juan Diego FlA3rez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren,,60.856,1.0,52
